Code_Pays,Pays,Annee,Credit_Secteur_Prive_pct_PIB,Croissance_PIB_pct,Inflation_pct,PIB_USD,Reserves_Change_USD,Solde_Courant_pct_PIB
GNQ,Guinée Équatoriale,1989,27.6550769449156,-1.22917807949834,6.16615384615363,88265974.861049,5968313.45777246,-23.7875568375166
GNQ,Guinée Équatoriale,1990,25.7713318341911,-1.75856408496443,0.857871551124735,112119411.489965,706734.793331144,-16.9395648833006
GNQ,Guinée Équatoriale,1991,38.2326958401526,-1.02223887710288,-3.42528735632201,110906028.536862,9473863.03710651,-36.7145107351161
GNQ,Guinée Équatoriale,1992,21.2194972986663,34.7453200290652,-4.27874315639129,134707183.84662,13408610.6225858,-7.85003608180464
GNQ,Guinée Équatoriale,1993,5.1656544925775,11.0332130375277,5.4522847373328,136047906.245408,480802.137519329,2.08962404984017
GNQ,Guinée Équatoriale,1994,4.02011693673264,16.6688355418416,31.8410168416385,100807002.540195,390332.767301749,-0.37878435160704
GNQ,Guinée Équatoriale,1995,4.79762403015508,17.4862637323938,19.8724349483472,141853360.867855,40812.3155034427,-86.9941852940511
GNQ,Guinée Équatoriale,1996,5.21035574316028,66.5799972215897,4.54072771540235,232463022.802961,516467.205190443,-147.997312487613
GNQ,Guinée Équatoriale,1997,4.65452142589506,149.972963487965,3.01650540694366,442337870.69437,4933006.0588921,
GNQ,Guinée Équatoriale,1998,6.46172223470148,23.7744823299607,7.93571069814148,370687634.425712,803295.411914716,
GNQ,Guinée Équatoriale,1999,5.56636788879989,25.6640154410418,0.372266170311928,621117885.668503,3353991.19149578,
GNQ,Guinée Équatoriale,2000,3.63341617435826,18.2137799569674,4.80228886901398,1045998496.43872,23008388.6354032,
GNQ,Guinée Équatoriale,2001,3.47007757207302,63.3798754250602,8.82538925854966,1461139022.02954,70851809.3335505,
GNQ,Guinée Équatoriale,2002,4.16905437079468,19.4628340359251,7.5924784983324,1806742742.27311,88540317.1327289,
GNQ,Guinée Équatoriale,2003,3.58879170056066,13.9552503163825,7.32354399351809,2484745935.09329,237691328.605159,
GNQ,Guinée Équatoriale,2004,2.72215431812877,37.9987268556423,4.21968787094834,4410764338.66733,944982405.389843,
GNQ,Guinée Équatoriale,2005,2.14853263799982,16.7487006053541,5.63163351357613,8217369092.65224,2102494662.13149,
